customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,HasInternetService,TotalServices,LoyaltyCategory,AvgMonthlyCharges,HadPriceIncrease,HasFamilySupport,IsHighValue,ChargeDifference,TotalChargesCategory
0988-JRWWP,0,0,0,0,3,1,0,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,54.2,140.4,0,0,1,New,46.800000000000004,1,0,0,7.399999999999999,Low
5075-JSDKI,0,0,0,0,59,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,24.45,1493.1,0,1,0,Long-term,25.306779661016947,0,0,0,-0.8567796610169474,High
7908-QCBCA,0,0,1,0,1,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.4,69.4,1,0,0,New,69.4,0,1,0,0.0,Low
8644-XYTSV,1,0,1,0,42,0,0,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),40.15,1626.05,0,0,2,Long-term,38.71547619047619,1,1,0,1.4345238095238102,High
6711-FLDFB,0,0,0,0,7,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,541.15,1,0,0,New,77.30714285714285,0,0,0,-2.407142857142844,Medium
3873-WOSBC,1,0,1,0,67,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,1784.9,0,1,0,Long-term,26.64029850746269,0,1,0,-1.040298507462687,High
7465-ZZRVX,1,0,0,0,1,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.35,70.35,0,0,0,New,70.35,0,0,0,0.0,Low
7975-JMZNT,1,0,1,0,66,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),91.7,6075.9,0,0,6,Long-term,92.0590909090909,0,1,1,-0.35909090909089514,Very High
7251-XFOIL,0,0,0,0,61,1,1,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,89.2,5500.6,0,0,2,Long-term,90.17377049180328,0,0,1,-0.973770491803279,Very High
4116-IQRFR,1,0,1,1,4,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.1,73.1,0,1,0,New,18.275,1,1,0,5.825000000000003,Low
3714-JTVOV,0,1,1,0,42,1,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.15,3229.4,1,0,1,Long-term,76.89047619047619,0,1,0,-2.740476190476187,High
8259-DZLIZ,0,0,1,1,64,1,1,DSL,No,Yes,No,No,No,No,One year,1,Bank transfer (automatic),53.85,3399.85,0,0,1,Long-term,53.12265625,1,1,0,0.7273437500000028,High
0442-ZXKVS,0,1,1,0,54,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),115.6,6431.05,0,0,6,Long-term,119.09351851851852,0,1,1,-3.4935185185185276,Very High
7853-WNZSY,1,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.75,19.75,0,1,0,New,19.75,0,0,0,0.0,Low
3120-FAZKD,1,0,1,1,54,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.05,1230.9,0,1,0,Long-term,22.794444444444448,1,1,0,1.2555555555555529,Medium
8606-OEGQZ,0,0,0,1,18,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.3,454.65,0,1,0,Loyal,25.258333333333333,1,1,0,0.04166666666666785,Medium
0225-ZORZP,1,0,0,0,3,1,0,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,84.3,235.05,0,0,2,New,78.35000000000001,1,0,0,5.949999999999989,Low
4702-IOQDC,0,0,0,0,1,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,70.1,1,0,0,New,70.1,0,0,0,0.0,Low
9489-JMTTN,0,0,1,1,72,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.75,6595.9,0,0,6,Long-term,91.60972222222222,0,1,1,-1.8597222222222172,Very High
0575-CUQOV,1,1,1,0,60,1,0,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,97.95,5867.0,0,0,4,Long-term,97.78333333333333,1,1,1,0.1666666666666714,Very High
0967-BMLBD,0,0,1,1,11,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.0,196.35,0,1,0,New,17.849999999999998,1,1,0,2.150000000000002,Low
6178-KFNHS,0,0,0,1,12,1,1,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,78.3,909.25,1,0,1,New,75.77083333333333,1,1,0,2.5291666666666686,Medium
2830-LEWOA,1,0,1,1,61,1,0,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),103.9,6449.15,0,0,5,Long-term,105.72377049180328,0,1,1,-1.8237704918032733,Very High
5006-MXVRN,0,0,0,0,39,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.7,762.45,0,1,0,Long-term,19.55,1,0,0,1.1499999999999986,Medium
1264-BYWMS,1,0,0,0,55,1,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.8,5283.95,1,0,2,Long-term,96.07181818181817,1,0,1,0.7281818181818238,Very High
9658-WYUFB,0,0,0,0,17,1,1,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,94.4,1617.5,1,0,3,Loyal,95.1470588235294,0,0,0,-0.7470588235294002,High
8327-WKMIE,1,0,0,0,37,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.15,785.75,0,1,0,Long-term,21.236486486486488,0,0,0,-1.0864864864864892,Medium
6917-FIJHC,0,0,1,0,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,26.0,1776.0,0,1,0,Long-term,24.666666666666668,1,1,0,1.3333333333333321,High
5329-KRDTM,1,1,1,0,72,1,1,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),77.35,5396.25,0,0,4,Long-term,74.94791666666667,1,1,1,2.402083333333323,Very High
7797-EJMDP,0,0,0,0,8,1,0,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),66.05,574.5,0,0,3,New,71.8125,0,0,0,-5.762500000000003,Medium
3530-VWVGU,0,0,1,1,22,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,400.3,0,1,0,Loyal,18.195454545454545,1,1,0,1.7045454545454533,Low
2013-SGDXK,0,0,0,0,1,1,0,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,84.3,84.3,1,0,2,New,84.3,0,0,0,0.0,Low
6368-NWMCE,0,0,0,0,38,1,1,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),68.15,2656.3,0,0,3,Long-term,69.90263157894738,0,0,0,-1.7526315789473728,High
3633-CDBUW,1,0,0,1,17,1,0,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,80.85,1445.95,0,0,5,Loyal,85.05588235294118,0,1,0,-4.205882352941188,High
0707-HOVVN,0,1,0,0,70,1,1,DSL,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),75.5,5212.65,0,0,4,Long-term,74.46642857142857,1,0,1,1.0335714285714346,Very High
8580-QVLOC,0,1,1,1,72,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),92.45,6440.25,1,0,6,Long-term,89.44791666666667,1,1,1,3.0020833333333314,Very High
3956-MGXOG,0,0,0,0,28,1,0,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.6,2244.95,0,0,1,Very Loyal,80.17678571428571,1,0,0,0.42321428571428044,High
9274-UARKJ,0,0,0,0,15,1,0,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),83.2,1130.0,0,0,2,Loyal,75.33333333333333,1,0,0,7.866666666666674,Medium
4077-HWUYD,1,0,1,1,72,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),87.55,6463.15,0,0,6,Long-term,89.76597222222222,0,1,1,-2.21597222222222,Very High
2012-NWRPA,0,1,1,0,11,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.55,1131.2,1,0,3,New,102.83636363636364,0,1,0,-3.286363636363646,Medium
8808-ELEHO,1,1,0,0,8,1,1,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,81.25,585.95,1,0,1,New,73.24375,1,0,0,8.006249999999994,Medium
0103-CSITQ,0,0,1,0,57,1,1,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),109.4,6252.7,0,0,5,Long-term,109.69649122807017,0,1,1,-0.2964912280701668,Very High
3506-LCJDC,1,0,1,1,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.95,19.95,1,1,0,New,19.95,0,1,0,0.0,Low
8671-KKKOS,0,0,1,0,46,0,0,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,45.55,2062.15,0,0,3,Long-term,44.82934782608696,1,1,0,0.720652173913038,High
7305-ZWMAJ,1,0,1,0,30,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,587.1,0,1,0,Very Loyal,19.57,1,1,0,1.129999999999999,Medium
9518-XXBXE,1,1,1,0,10,1,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.3,720.45,0,0,1,New,72.045,1,1,0,3.2549999999999955,Medium
3934-HXCFZ,1,0,1,0,23,1,1,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,99.25,2186.4,1,0,4,Loyal,95.0608695652174,1,1,0,4.189130434782598,High
6578-KRMAW,1,0,0,0,32,1,0,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),93.4,2979.3,0,0,4,Very Loyal,93.103125,1,0,0,0.296875,High
4860-IJUDE,1,0,0,0,13,1,0,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.75,956.65,0,0,1,Loyal,73.58846153846153,1,0,0,0.16153846153846985,Medium
7666-WKRON,0,0,0,0,39,1,0,Fiber optic,No,No,Yes,Yes,No,No,Two year,1,Electronic check,80.45,3201.55,1,0,2,Long-term,82.09102564102565,0,0,0,-1.6410256410256494,High
9688-YGXVR,0,0,0,0,44,1,0,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),88.15,3973.2,0,0,3,Long-term,90.3,0,0,0,-2.1499999999999915,Very High
0423-UDIJQ,1,1,0,0,9,1,0,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,49.2,447.9,0,0,1,New,49.766666666666666,0,0,0,-0.5666666666666629,Medium
1945-XISKS,0,0,1,0,67,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.65,1335.2,0,1,0,Long-term,19.928358208955224,0,1,0,-0.27835820895522545,Medium
4910-AQFFX,1,0,1,1,9,1,1,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),79.35,661.25,1,0,1,New,73.47222222222223,1,1,0,5.877777777777766,Medium
2154-KVJFF,0,0,0,0,15,1,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.75,1111.85,1,0,1,Loyal,74.12333333333332,1,0,0,5.626666666666679,Medium
5360-LJCNJ,0,0,1,0,71,1,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.15,7555.0,0,0,4,Long-term,106.40845070422536,0,1,1,-1.2584507042253534,Very High
2607-FBDFF,1,0,0,0,1,1,0,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),49.0,49.0,0,0,1,New,49.0,0,0,0,0.0,Low
9647-ERGBE,0,0,1,1,30,1,1,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3046.15,1,0,3,Very Loyal,101.53833333333334,0,1,0,-1.488333333333344,High
3428-XZMAZ,1,0,0,0,1,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.35,69.35,1,0,0,New,69.35,0,0,0,0.0,Low
1100-DDVRV,1,0,1,0,17,0,0,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Mailed check,49.8,836.35,0,0,3,Loyal,49.19705882352941,1,1,0,0.602941176470587,Medium
0378-TOVMS,0,0,0,0,3,1,0,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,85.8,272.2,1,0,2,New,90.73333333333333,0,0,0,-4.933333333333337,Low
4355-HBJHH,1,0,1,1,67,1,1,DSL,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,79.7,5293.4,1,0,4,Long-term,79.00597014925373,1,1,1,0.6940298507462757,Very High
6728-WYQBC,1,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.95,20.95,0,1,0,New,20.95,0,0,0,0.0,Low
9058-CBREO,0,1,0,0,1,1,1,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.55,50.55,1,0,0,New,50.55,0,0,0,0.0,Low
9029-FEGVJ,0,1,1,0,32,1,1,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,79.3,2570.0,0,0,1,Very Loyal,80.3125,0,1,0,-1.0125000000000028,High
7216-KAOID,1,0,1,1,41,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,798.2,0,1,0,Long-term,19.46829268292683,1,1,0,0.031707317073170316,Medium
0318-QUUOB,1,0,1,0,1,1,0,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.55,80.55,1,0,1,New,80.55,0,1,0,0.0,Low
6145-NNPNO,0,0,0,0,1,1,0,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.15,44.15,0,0,0,New,44.15,0,0,0,0.0,Low
5520-FVEWJ,0,0,1,1,12,1,1,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.5,916.9,1,0,2,New,76.40833333333333,1,1,0,8.091666666666669,Medium
5339-TJFEK,1,0,1,1,62,1,1,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,105.5,6487.2,0,0,4,Long-term,104.63225806451612,1,1,1,0.8677419354838776,Very High
5572-ZDXHY,0,0,0,0,22,1,0,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,84.3,1855.65,1,0,2,Loyal,84.34772727272728,0,0,0,-0.04772727272728616,High
2074-GUHPQ,0,0,0,1,17,1,1,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),92.7,1556.85,0,0,3,Loyal,91.57941176470588,1,1,0,1.1205882352941217,High
4625-XMOYM,0,0,1,1,72,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),26.25,1988.05,0,1,0,Long-term,27.611805555555556,0,1,0,-1.3618055555555557,High
5827-MWCZK,1,0,1,1,56,1,1,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.95,5432.2,0,0,3,Long-term,97.00357142857142,0,1,1,-0.05357142857141639,Very High
1385-TQOZW,0,0,0,0,9,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.45,147.55,0,1,0,New,16.394444444444446,1,0,0,4.055555555555554,Low
5914-XRFQB,1,0,1,0,72,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),115.8,8424.9,0,0,6,Long-term,117.01249999999999,0,1,1,-1.2124999999999915,Very High
4329-YPDDQ,1,0,0,0,20,1,0,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.2,2203.7,0,0,6,Loyal,110.18499999999999,0,0,0,-1.9849999999999852,High
4804-NCPET,1,0,1,1,19,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,387.4,0,1,0,Loyal,20.389473684210525,0,1,0,-0.18947368421052602,Low
3750-CKVKH,1,0,0,0,2,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,67.75,116.65,1,0,0,New,58.325,1,0,0,9.424999999999997,Low
5944-UGLLK,1,0,0,0,53,0,0,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),54.9,3045.75,0,0,4,Long-term,57.466981132075475,0,0,0,-2.566981132075476,High
8063-GBATB,0,1,0,0,27,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.25,2287.25,1,0,1,Very Loyal,84.71296296296296,1,0,0,0.5370370370370381,High
7787-BNTZM,1,0,0,0,6,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,130.5,0,1,0,New,21.75,0,0,0,-1.6000000000000014,Low
2252-ISRNH,1,0,1,1,9,1,1,Fiber optic,No,No,Yes,No,Yes,No,One year,1,Electronic check,90.35,767.9,0,0,2,New,85.32222222222222,1,1,0,5.0277777777777715,Medium
9415-TPKRV,0,0,1,1,8,1,1,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.75,446.8,0,0,1,New,55.85,0,1,0,-0.10000000000000142,Medium
5322-TEUJK,0,0,1,1,71,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),114.6,8100.25,0,0,6,Long-term,114.08802816901408,1,1,1,0.5119718309859138,Very High
4547-KQRTM,0,0,0,0,10,1,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.05,830.7,1,0,1,New,83.07000000000001,0,0,0,-3.0200000000000102,Medium
4877-EVATK,1,0,0,0,1,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,20.0,1,1,0,New,20.0,0,0,0,0.0,Low
1866-DIOQZ,0,0,1,0,71,0,0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),66.8,4689.15,0,0,6,Long-term,66.0443661971831,1,1,1,0.7556338028169023,Very High
8375-KVTHK,1,0,1,0,68,1,0,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,100.3,6754.35,0,0,4,Long-term,99.32867647058823,1,1,1,0.9713235294117624,Very High
2697-NQBPF,1,0,0,0,34,1,1,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,105.35,3540.65,0,0,4,Very Loyal,104.13676470588236,1,0,0,1.2132352941176379,High
3709-OIJEA,1,0,0,0,26,1,0,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Electronic check,85.2,2184.6,0,0,3,Very Loyal,84.02307692307691,1,0,0,1.1769230769230887,High
7639-SUPCW,0,0,0,0,22,1,0,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.8,1054.6,1,0,1,Loyal,47.93636363636363,1,0,0,0.8636363636363669,Medium
1386-ZIKUV,1,0,0,0,7,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,130.55,0,1,0,New,18.650000000000002,1,0,0,0.29999999999999716,Low
0599-XNYDO,0,0,1,0,20,1,0,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.8,1540.35,0,0,0,Loyal,77.0175,0,1,0,-7.217500000000001,High
6377-WHAOX,0,0,1,0,60,1,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.15,6411.25,0,0,4,Long-term,106.85416666666667,0,1,1,-0.7041666666666657,Very High
6855-VLGOS,1,0,1,1,72,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,20.55,1432.55,0,1,0,Long-term,19.896527777777777,1,1,0,0.6534722222222236,High
8999-XXGNS,0,1,1,0,72,1,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.75,7629.85,0,0,4,Long-term,105.9701388888889,0,1,1,-0.2201388888888971,Very High
8746-OQQRW,1,0,0,0,4,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.25,101.9,0,1,0,New,25.475,0,0,0,-0.22500000000000142,Low
3181-MIZBN,1,0,1,1,16,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,313.4,0,1,0,Loyal,19.5875,1,1,0,0.16250000000000142,Low
0471-ARVMX,0,1,1,0,62,1,1,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,104.85,6312.9,0,0,4,Long-term,101.82096774193548,1,1,1,3.029032258064518,Very High
7766-CLTIC,0,0,0,0,10,1,0,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Mailed check,60.95,629.55,0,0,2,New,62.955,0,0,0,-2.0049999999999955,Medium
5650-YLIBA,1,0,0,0,31,1,1,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.15,2640.55,0,0,1,Very Loyal,85.17903225806452,0,0,0,-4.029032258064518,High
0825-CPPQH,0,0,1,0,71,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.1,1372.45,0,1,0,Long-term,19.330281690140847,0,1,0,-0.23028169014084554,Medium
9084-OAYKL,1,0,0,0,58,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.8,1212.25,0,1,0,Long-term,20.900862068965516,0,0,0,-0.1008620689655153,Medium
6122-LJADA,1,0,1,1,70,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.15,6237.05,0,0,6,Long-term,89.10071428571429,1,1,1,1.0492857142857162,Very High
2400-XIWIO,0,0,1,0,71,1,1,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,90.1,6310.9,0,0,6,Long-term,88.88591549295774,1,1,1,1.2140845070422586,Very High
7524-VRLPL,1,1,0,0,69,1,1,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),74.1,5031.0,0,0,4,Long-term,72.91304347826087,1,0,1,1.1869565217391198,Very High
1069-XAIEM,0,1,0,0,1,1,1,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.05,85.05,1,0,1,New,85.05,0,0,0,0.0,Low
7569-NMZYQ,0,0,1,1,72,1,1,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),118.75,8672.45,0,0,6,Long-term,120.45069444444445,0,1,1,-1.7006944444444514,Very High
5201-USSQZ,0,0,1,0,26,1,0,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),85.9,2196.45,0,0,2,Very Loyal,84.47884615384615,1,1,0,1.4211538461538566,High
2105-PHWON,0,0,1,0,33,1,1,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Credit card (automatic),95.0,3008.15,0,0,3,Very Loyal,91.1560606060606,1,1,0,3.8439393939393938,High
1494-EJZDW,0,0,1,1,10,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,220.8,0,1,0,New,22.080000000000002,0,1,0,-1.9300000000000033,Low
4884-TVUQF,0,1,0,0,57,1,1,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),101.3,5779.6,0,0,4,Long-term,101.39649122807018,0,0,1,-0.09649122807017818,Very High
8003-EWNDZ,0,0,0,0,10,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,21.2,222.65,0,1,0,New,22.265,0,0,0,-1.0650000000000013,Low
1897-RCFUM,0,0,1,1,39,1,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,24.2,914.6,0,1,0,Long-term,23.451282051282053,1,1,0,0.7487179487179461,Medium
9256-JTBNZ,0,0,0,0,11,1,0,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.3,246.3,0,1,0,New,22.39090909090909,0,0,0,-2.09090909090909,Low
4658-HCOHW,0,0,1,1,21,1,0,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,102.8,2110.15,1,0,5,Loyal,100.48333333333333,1,1,0,2.316666666666663,High
2211-RMNHO,0,0,1,1,68,1,1,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),85.3,5560.0,0,0,5,Long-term,81.76470588235294,1,1,1,3.535294117647055,Very High
